order_id,customer_name,product,category,amount,city,region,order_date
853,Jasmine Jones,Laptop,Electronics,221.28,Fukuoka,Kyushu,2026-02-08 04:13:42
854,Daniel Garcia,Monitor,Electronics,143.66,Nagoya,Chubu,2026-02-18 00:52:03
855,Kayla Roberts,Headphones,Audio,1011.64,Nagoya,Chubu,2026-01-27 18:45:40
856,James Sanders,Laptop,Electronics,197.68,Osaka,Kansai,2026-01-28 00:31:37
857,Dawn Lynch,Laptop,Electronics,464.28,Fukuoka,Kyushu,2026-02-09 05:33:59
858,Christopher Sherman,Laptop,Electronics,369.55,Sapporo,Hokkaido,2026-01-23 02:00:42
859,Travis Martin,Monitor,Electronics,1156.62,Osaka,Kansai,2026-02-03 14:25:20
860,David Nguyen,Monitor,Electronics,999.22,Nagoya,Chubu,2026-01-31 00:17:10
861,Devin Salinas,Laptop,Electronics,1460.98,Osaka,Kansai,2026-02-03 05:00:11
862,Cindy Oconnell,Headphones,Audio,961.83,Tokyo,Kanto,2026-02-18 01:34:26
863,Karen Wilson,Phone,Electronics,184.14,Fukuoka,Kyushu,2026-02-07 12:31:15
864,Allen Banks,Laptop,Electronics,610.68,Nagoya,Chubu,2026-02-12 14:55:12
865,Grace Bell,Monitor,Electronics,980.82,Osaka,Kansai,2026-02-03 21:48:41
866,Kelly Murphy,Laptop,Electronics,856.09,Nagoya,Chubu,2026-01-28 15:55:59
867,Mary Martinez,Keyboard,Accessories,1440.2,Osaka,Kansai,2026-02-14 12:16:05
868,Rebecca Phillips,Laptop,Electronics,55.98,Fukuoka,Kyushu,2026-02-15 09:08:29
869,Victor Rogers,Laptop,Electronics,221.16,Nagoya,Chubu,2026-01-31 09:12:10
870,Heidi Mack,Phone,Electronics,342.04,Sapporo,Hokkaido,2026-02-20 00:42:09
871,Brittany Ellis,Monitor,Electronics,725.67,Osaka,Kansai,2026-01-26 00:02:10
872,Stephanie Clayton,Headphones,Audio,992.85,Tokyo,Kanto,2026-02-07 07:09:10
873,Adam Walker,Phone,Electronics,605.95,Sapporo,Hokkaido,2026-02-11 09:45:08
874,Peggy Gonzalez,Phone,Electronics,473.82,Sapporo,Hokkaido,2026-01-27 12:47:10
875,Lisa Santos,Monitor,Electronics,90.27,Sapporo,Hokkaido,2026-01-28 15:06:26
876,Deanna Reynolds,Phone,Electronics,970.38,Osaka,Kansai,2026-02-21 11:06:36
877,Zachary Wallace,Headphones,Audio,631.73,Tokyo,Kanto,2026-02-14 00:29:25
878,Michael Baker,Monitor,Electronics,54.75,Sapporo,Hokkaido,2026-02-01 12:14:10
879,Michael Robinson,Keyboard,Accessories,732.49,Sapporo,Hokkaido,2026-02-15 23:58:54
880,Megan Erickson,Keyboard,Accessories,328.45,Tokyo,Kanto,2026-02-16 22:22:06
881,Kevin Thompson,Headphones,Audio,434.89,Tokyo,Kanto,2026-02-17 18:50:23
882,Matthew Blake,Headphones,Audio,1318.75,Sapporo,Hokkaido,2026-02-02 07:52:11
883,Jacqueline Perry,Phone,Electronics,1069.18,Fukuoka,Kyushu,2026-02-11 00:14:44
884,Robert Davis,Phone,Electronics,377.74,Fukuoka,Kyushu,2026-01-27 06:11:54
885,Gerald Garza,Keyboard,Accessories,119.81,Fukuoka,Kyushu,2026-01-30 12:21:21
886,Terri Reed,Laptop,Electronics,1159.87,Osaka,Kansai,2026-02-16 04:37:54
887,Jennifer Schaefer,Keyboard,Accessories,607.53,Osaka,Kansai,2026-02-07 09:48:17
888,Kimberly Walker,Keyboard,Accessories,185.1,Fukuoka,Kyushu,2026-01-27 05:32:04
889,Nicholas Brown,Laptop,Electronics,1452.15,Sapporo,Hokkaido,2026-01-28 23:25:45
890,Christina Jenkins,Laptop,Electronics,353.28,Nagoya,Chubu,2026-02-02 20:50:44
891,Stephen Dominguez,Laptop,Electronics,1114.61,Osaka,Kansai,2026-01-23 20:21:53
892,Jason Nguyen,Monitor,Electronics,1106.3,Fukuoka,Kyushu,2026-01-26 09:36:11
893,Robin Sims,Phone,Electronics,1434.33,Tokyo,Kanto,2026-02-14 19:28:40
894,Pamela Green,Headphones,Audio,501.1,Tokyo,Kanto,2026-02-13 07:15:18
895,Brandon Hernandez,Keyboard,Accessories,162.43,Nagoya,Chubu,2026-01-24 12:53:29
896,Jacqueline Reynolds,Headphones,Audio,1007.89,Nagoya,Chubu,2026-01-26 22:19:01
897,Amber Hopkins,Monitor,Electronics,618.8,Nagoya,Chubu,2026-02-01 23:38:58
898,William Delgado,Monitor,Electronics,935.57,Tokyo,Kanto,2026-02-09 09:42:01
899,Jacqueline Carter,Headphones,Audio,661.67,Sapporo,Hokkaido,2026-01-26 15:21:46
900,Sean Patterson,Laptop,Electronics,1429.76,Sapporo,Hokkaido,2026-01-29 09:06:03
901,Laura Wagner,Monitor,Electronics,1425.31,Fukuoka,Kyushu,2026-02-18 01:41:55
902,Lisa Wilson,Headphones,Audio,712.4,Sapporo,Hokkaido,2026-02-20 18:22:02
903,Chelsea Coleman,Monitor,Electronics,624.39,Fukuoka,Kyushu,2026-02-11 21:01:21
904,Thomas Gibson,Laptop,Electronics,1002.84,Nagoya,Chubu,2026-02-17 03:52:49
905,David Shepard,Monitor,Electronics,1163.63,Fukuoka,Kyushu,2026-01-23 03:14:48
906,Valerie Kelly,Laptop,Electronics,608.23,Fukuoka,Kyushu,2026-01-27 21:07:06
907,Mark Allen,Keyboard,Accessories,554.24,Sapporo,Hokkaido,2026-02-12 02:47:01
908,Justin Park,Headphones,Audio,1247.93,Fukuoka,Kyushu,2026-02-20 12:50:49
909,Erin Price,Monitor,Electronics,159.97,Nagoya,Chubu,2026-02-05 11:19:35
910,Timothy Jackson,Phone,Electronics,1463.99,Sapporo,Hokkaido,2026-01-29 16:11:48
911,Donald Dennis,Phone,Electronics,352.75,Tokyo,Kanto,2026-02-10 15:57:07
912,Benjamin Hunter,Keyboard,Accessories,818.6,Tokyo,Kanto,2026-02-16 20:30:03
913,Bryce Hines,Keyboard,Accessories,88.64,Nagoya,Chubu,2026-02-14 05:09:52
914,William Sanchez,Headphones,Audio,54.06,Tokyo,Kanto,2026-02-09 10:22:21
915,Jessica Bell,Phone,Electronics,974.56,Nagoya,Chubu,2026-02-18 14:05:28
916,Kara Jordan,Monitor,Electronics,1267.48,Sapporo,Hokkaido,2026-02-03 17:19:11
917,Steve Collins,Laptop,Electronics,1024.8,Nagoya,Chubu,2026-02-04 22:47:07
918,Drew Raymond,Headphones,Audio,28.49,Fukuoka,Kyushu,2026-01-24 10:08:08
919,Daniel Bell,Laptop,Electronics,344.87,Tokyo,Kanto,2026-02-18 23:37:41
920,Douglas Martinez,Headphones,Audio,1386.25,Tokyo,Kanto,2026-02-03 17:01:17
921,Nicole Jones,Headphones,Audio,168.63,Sapporo,Hokkaido,2026-02-13 13:22:19
922,Roy Houston,Phone,Electronics,205.0,Osaka,Kansai,2026-01-28 01:59:18
923,Mary Gonzalez,Keyboard,Accessories,209.61,Osaka,Kansai,2026-01-27 14:37:26
924,Keith Miller,Phone,Electronics,435.9,Sapporo,Hokkaido,2026-02-05 11:41:57
925,Carla Wright,Monitor,Electronics,1022.67,Tokyo,Kanto,2026-02-20 01:57:27
926,Nicole Wise,Phone,Electronics,446.74,Sapporo,Hokkaido,2026-01-31 22:36:44
927,Amy Porter,Monitor,Electronics,275.06,Tokyo,Kanto,2026-01-31 02:23:05
928,Angel Ware,Phone,Electronics,450.48,Fukuoka,Kyushu,2026-02-17 21:15:07
929,Jonathan Maddox,Phone,Electronics,1315.82,Fukuoka,Kyushu,2026-02-04 02:09:52
930,Janet Sanders,Monitor,Electronics,909.13,Sapporo,Hokkaido,2026-02-13 08:27:44
931,Jill Jones,Monitor,Electronics,910.97,Sapporo,Hokkaido,2026-01-22 22:54:32
932,Melissa Anderson,Laptop,Electronics,1307.19,Nagoya,Chubu,2026-01-27 15:44:43
933,Wendy Miller,Keyboard,Accessories,186.69,Fukuoka,Kyushu,2026-02-19 13:40:43
934,Kimberly Ward,Phone,Electronics,1399.55,Osaka,Kansai,2026-02-03 18:43:34
935,Madeline Thompson,Laptop,Electronics,191.73,Fukuoka,Kyushu,2026-01-25 00:57:16
936,Emily Griffin,Phone,Electronics,1020.48,Sapporo,Hokkaido,2026-02-02 14:08:14
937,Mr. Brett Sharp Jr.,Headphones,Audio,616.43,Sapporo,Hokkaido,2026-02-17 17:34:00
938,Brooke Scott,Laptop,Electronics,1321.84,Sapporo,Hokkaido,2026-01-23 04:30:52
939,Makayla Lewis,Phone,Electronics,264.83,Sapporo,Hokkaido,2026-02-05 16:43:30
940,Paul Price,Keyboard,Accessories,1494.51,Fukuoka,Kyushu,2026-02-06 11:59:43
941,John Roy,Monitor,Electronics,1482.17,Fukuoka,Kyushu,2026-02-11 16:40:53
942,Joseph Pugh,Monitor,Electronics,1000.64,Sapporo,Hokkaido,2026-02-08 07:11:40
943,Michael Taylor,Headphones,Audio,507.75,Osaka,Kansai,2026-01-24 18:28:26
944,Samantha Aguilar,Laptop,Electronics,1022.64,Osaka,Kansai,2026-02-07 09:55:49
945,Dylan Walker,Headphones,Audio,982.11,Tokyo,Kanto,2026-02-16 13:37:22
946,Kimberly Williams,Keyboard,Accessories,1178.31,Tokyo,Kanto,2026-02-18 20:39:33
947,Sean Strickland,Monitor,Electronics,1362.93,Osaka,Kansai,2026-02-17 01:54:08
948,Gabrielle Caldwell,Laptop,Electronics,131.29,Sapporo,Hokkaido,2026-01-24 17:10:43
949,David Moore,Laptop,Electronics,454.74,Tokyo,Kanto,2026-02-14 09:37:56
950,Kristopher Rodriguez,Laptop,Electronics,605.85,Sapporo,Hokkaido,2026-01-24 22:29:17
951,Joel Coleman,Monitor,Electronics,289.11,Fukuoka,Kyushu,2026-02-02 17:36:12
952,Melinda Parsons,Phone,Electronics,187.83,Nagoya,Chubu,2026-02-01 02:01:38
953,Amy Smith MD,Keyboard,Accessories,1055.45,Osaka,Kansai,2026-01-29 00:16:44
954,Colin Brown,Laptop,Electronics,1097.93,Nagoya,Chubu,2026-01-26 01:49:41
955,Laura Jones,Phone,Electronics,1399.0,Osaka,Kansai,2026-01-31 20:06:01
956,Patrick Oconnell,Phone,Electronics,670.87,Nagoya,Chubu,2026-02-01 06:07:32
957,Lauren Dean,Monitor,Electronics,665.93,Osaka,Kansai,2026-02-02 08:31:45
958,Gabriella Coleman,Laptop,Electronics,104.16,Sapporo,Hokkaido,2026-01-25 12:56:42
959,Jared Cummings,Headphones,Audio,1081.8,Nagoya,Chubu,2026-02-20 07:21:52
960,Jeremy Montoya,Keyboard,Accessories,459.85,Tokyo,Kanto,2026-02-19 21:07:57
961,Kelsey Hicks DVM,Keyboard,Accessories,1366.9,Fukuoka,Kyushu,2026-02-09 14:47:43
962,Andrew Baker,Laptop,Electronics,1193.36,Fukuoka,Kyushu,2026-02-08 06:13:42
963,Regina Hernandez,Laptop,Electronics,732.95,Fukuoka,Kyushu,2026-02-12 06:24:54
964,Michelle Marsh,Headphones,Audio,898.55,Sapporo,Hokkaido,2026-02-06 20:57:51
965,Jeffrey Sanchez,Monitor,Electronics,1322.97,Tokyo,Kanto,2026-02-12 07:26:51
966,Amy Stewart,Phone,Electronics,1087.79,Fukuoka,Kyushu,2026-02-10 00:50:46
967,Kimberly Simon,Phone,Electronics,456.83,Sapporo,Hokkaido,2026-02-11 07:24:44
968,Dr. Felicia Smith MD,Phone,Electronics,999.33,Nagoya,Chubu,2026-02-15 09:26:52
969,Brandon Schmitt,Laptop,Electronics,332.5,Sapporo,Hokkaido,2026-01-23 16:37:47
970,Sandra Hernandez,Keyboard,Accessories,1425.84,Fukuoka,Kyushu,2026-02-11 18:50:33
971,Antonio Silva,Monitor,Electronics,1033.7,Osaka,Kansai,2026-01-27 22:53:48
972,Alexander Bautista,Laptop,Electronics,583.4,Osaka,Kansai,2026-02-18 23:28:53
973,Brenda Oliver,Phone,Electronics,1375.13,Sapporo,Hokkaido,2026-02-05 00:16:27
974,Richard Hunter,Headphones,Audio,973.25,Nagoya,Chubu,2026-02-11 05:17:08
975,Jay Anderson,Headphones,Audio,840.1,Sapporo,Hokkaido,2026-02-06 07:46:15
976,Kayla Evans,Monitor,Electronics,230.17,Tokyo,Kanto,2026-01-23 23:23:40
977,Justin Meadows,Keyboard,Accessories,665.28,Fukuoka,Kyushu,2026-02-13 20:50:10
978,Felicia Hunter,Laptop,Electronics,716.79,Tokyo,Kanto,2026-02-01 00:17:09
979,Alyssa Boyd,Headphones,Audio,139.33,Osaka,Kansai,2026-01-26 03:06:32
980,Melanie Villanueva,Laptop,Electronics,1037.41,Sapporo,Hokkaido,2026-02-06 11:41:17
981,Daniel Patel,Keyboard,Accessories,1246.34,Osaka,Kansai,2026-02-20 13:13:15
982,Mike Watts,Monitor,Electronics,829.7,Sapporo,Hokkaido,2026-01-28 01:04:59
983,Philip Mcdaniel,Laptop,Electronics,933.06,Sapporo,Hokkaido,2026-02-10 07:05:05
984,James Sims,Keyboard,Accessories,461.14,Sapporo,Hokkaido,2026-02-14 23:39:45
985,Erika Delgado,Phone,Electronics,419.79,Osaka,Kansai,2026-02-01 06:25:15
986,Frederick Miller,Phone,Electronics,955.79,Fukuoka,Kyushu,2026-01-31 08:18:49
987,Kayla King,Monitor,Electronics,1204.91,Fukuoka,Kyushu,2026-02-14 19:45:02
988,Evelyn Morgan,Laptop,Electronics,891.78,Sapporo,Hokkaido,2026-01-23 13:25:56
989,Richard Good,Monitor,Electronics,1330.36,Osaka,Kansai,2026-02-03 15:35:37
990,Melanie Blake,Keyboard,Accessories,771.39,Sapporo,Hokkaido,2026-02-16 04:43:04
991,Mark Dickson,Keyboard,Accessories,301.5,Sapporo,Hokkaido,2026-02-14 20:00:53
992,Claudia Edwards,Laptop,Electronics,539.49,Nagoya,Chubu,2026-02-06 21:57:28
993,Patricia Townsend,Monitor,Electronics,1312.2,Sapporo,Hokkaido,2026-02-12 08:04:44
994,Megan Phillips MD,Laptop,Electronics,1151.29,Tokyo,Kanto,2026-01-25 20:10:24
995,Pamela Hall,Headphones,Audio,788.94,Sapporo,Hokkaido,2026-01-30 17:23:25
996,Veronica Wright,Monitor,Electronics,457.02,Nagoya,Chubu,2026-02-20 09:28:23
997,James Chapman,Monitor,Electronics,625.38,Sapporo,Hokkaido,2026-01-23 17:27:08
998,Zachary Moses,Phone,Electronics,498.45,Nagoya,Chubu,2026-02-05 21:47:49
999,Kimberly Gomez,Keyboard,Accessories,283.14,Fukuoka,Kyushu,2026-01-30 02:59:13
1000,Dustin Figueroa,Headphones,Audio,1419.68,Sapporo,Hokkaido,2026-01-30 17:15:47
